change_id,pr_id,repo,pr_url,created_at,tool_evidence,manifest_file,package_name,new_spec,change_type,label_primary,primary_grade,label_confidence,evidence_source,adjudication_result
samstill/company_management_backend#1::requirements.txt::pillow::version_change,samstill/company_management_backend#1,samstill/company_management_backend,https://github.com/samstill/company_management_backend/pull/1,2026-05-29T07:51:41Z,aidev_agent:copilot,requirements.txt,pillow,==12.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Jibby-Games/Game-Server-Manager#18::requirements.txt::urllib3::version_change,Jibby-Games/Game-Server-Manager#18,Jibby-Games/Game-Server-Manager,https://github.com/Jibby-Games/Game-Server-Manager/pull/18,2025-10-17T23:31:39Z,aidev_agent:copilot,requirements.txt,urllib3,==2.3.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Dootrix/ai-book-reader#5::backend/requirements.txt::fastapi::add,Dootrix/ai-book-reader#5,Dootrix/ai-book-reader,https://github.com/Dootrix/ai-book-reader/pull/5,2025-10-02T14:54:43Z,aidev_agent:copilot,backend/requirements.txt,fastapi,==0.104.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Dootrix/ai-book-reader#5::backend/requirements.txt::python-multipart::add,Dootrix/ai-book-reader#5,Dootrix/ai-book-reader,https://github.com/Dootrix/ai-book-reader/pull/5,2025-10-02T14:54:43Z,aidev_agent:copilot,backend/requirements.txt,python-multipart,==0.0.6,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
CraigS2/SpeciesNet#13::requirements.txt::requests::add,CraigS2/SpeciesNet#13,CraigS2/SpeciesNet,https://github.com/CraigS2/SpeciesNet/pull/13,2026-02-13T10:42:15Z,aidev_agent:copilot,requirements.txt,requests,==2.32.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Ranveersingh1113/Bharat-Biz-Agent#3::backend/requirements.txt::starlette::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,backend/requirements.txt,starlette,==0.37.2,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Ranveersingh1113/Bharat-Biz-Agent#3::backend/requirements.txt::pymongo::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,backend/requirements.txt,pymongo,==4.5.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Ranveersingh1113/Bharat-Biz-Agent#3::backend/requirements.txt::cryptography::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,backend/requirements.txt,cryptography,==46.0.4,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Ranveersingh1113/Bharat-Biz-Agent#3::requirements.txt::starlette::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,requirements.txt,starlette,==0.37.2,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Ranveersingh1113/Bharat-Biz-Agent#3::requirements.txt::pymongo::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,requirements.txt,pymongo,==4.5.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Ranveersingh1113/Bharat-Biz-Agent#3::requirements.txt::cryptography::version_change,Ranveersingh1113/Bharat-Biz-Agent#3,Ranveersingh1113/Bharat-Biz-Agent,https://github.com/Ranveersingh1113/Bharat-Biz-Agent/pull/3,2026-02-06T17:18:12Z,aidev_agent:copilot,requirements.txt,cryptography,==46.0.4,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
NPGrant81/fantasy-football-pi#71::backend/requirements.txt::jinja2::add,NPGrant81/fantasy-football-pi#71,NPGrant81/fantasy-football-pi,https://github.com/NPGrant81/fantasy-football-pi/pull/71,2026-02-28T16:14:59Z,aidev_agent:copilot,backend/requirements.txt,Jinja2,==3.1.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
AlexDeMichieli/Quartz#48::requirements.txt::django::version_change,AlexDeMichieli/Quartz#48,AlexDeMichieli/Quartz,https://github.com/AlexDeMichieli/Quartz/pull/48,2025-10-03T14:08:25Z,aidev_agent:copilot,requirements.txt,Django,==3.1.13,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
AlexDeMichieli/Quartz#48::requirements.txt::pillow::version_change,AlexDeMichieli/Quartz#48,AlexDeMichieli/Quartz,https://github.com/AlexDeMichieli/Quartz/pull/48,2025-10-03T14:08:25Z,aidev_agent:copilot,requirements.txt,Pillow,==10.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
mirest/collector#24::requirements.txt::django::version_change,mirest/collector#24,mirest/collector,https://github.com/mirest/collector/pull/24,2025-08-20T04:25:51Z,aidev_agent:copilot,requirements.txt,Django,==4.2.16,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
mirest/collector#24::requirements.txt::djangorestframework::version_change,mirest/collector#24,mirest/collector,https://github.com/mirest/collector/pull/24,2025-08-20T04:25:51Z,aidev_agent:copilot,requirements.txt,djangorestframework,==3.14.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
mirest/collector#24::requirements.txt::gunicorn::version_change,mirest/collector#24,mirest/collector,https://github.com/mirest/collector/pull/24,2025-08-20T04:25:51Z,aidev_agent:copilot,requirements.txt,gunicorn,==21.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
mirest/collector#24::requirements.txt::pyjwt::version_change,mirest/collector#24,mirest/collector,https://github.com/mirest/collector/pull/24,2025-08-20T04:25:51Z,aidev_agent:copilot,requirements.txt,PyJWT,==2.8.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
mirest/collector#24::requirements.txt::social-auth-app-django::version_change,mirest/collector#24,mirest/collector,https://github.com/mirest/collector/pull/24,2025-08-20T04:25:51Z,aidev_agent:copilot,requirements.txt,social-auth-app-django,==5.4.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
scottBowles/dnd#19::requirements.txt::pillow::version_change,scottBowles/dnd#19,scottBowles/dnd,https://github.com/scottBowles/dnd/pull/19,2025-06-25T02:33:12Z,aidev_agent:copilot,requirements.txt,Pillow,==11.2.1,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
wildhash/telnyx-patient-intake-agent#1::requirements.txt::flask-cors::add,wildhash/telnyx-patient-intake-agent#1,wildhash/telnyx-patient-intake-agent,https://github.com/wildhash/telnyx-patient-intake-agent/pull/1,2025-11-04T22:02:39Z,aidev_agent:copilot,requirements.txt,flask-cors,==4.0.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
wildhash/telnyx-patient-intake-agent#1::requirements.txt::requests::add,wildhash/telnyx-patient-intake-agent#1,wildhash/telnyx-patient-intake-agent,https://github.com/wildhash/telnyx-patient-intake-agent/pull/1,2025-11-04T22:02:39Z,aidev_agent:copilot,requirements.txt,requests,==2.31.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
wildhash/telnyx-patient-intake-agent#1::requirements.txt::gunicorn::add,wildhash/telnyx-patient-intake-agent#1,wildhash/telnyx-patient-intake-agent,https://github.com/wildhash/telnyx-patient-intake-agent/pull/1,2025-11-04T22:02:39Z,aidev_agent:copilot,requirements.txt,gunicorn,==21.2.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
wildhash/telnyx-patient-intake-agent#1::requirements.txt::aiohttp::add,wildhash/telnyx-patient-intake-agent#1,wildhash/telnyx-patient-intake-agent,https://github.com/wildhash/telnyx-patient-intake-agent/pull/1,2025-11-04T22:02:39Z,aidev_agent:copilot,requirements.txt,aiohttp,==3.9.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
NigelWilliamUOP/Systems-Policy-and-Practice#2::requirements.txt::pyjwt::add,NigelWilliamUOP/Systems-Policy-and-Practice#2,NigelWilliamUOP/Systems-Policy-and-Practice,https://github.com/NigelWilliamUOP/Systems-Policy-and-Practice/pull/2,2026-06-04T06:42:31Z,aidev_agent:devin,requirements.txt,PyJWT,==2.9.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
NigelWilliamUOP/Systems-Policy-and-Practice#2::requirements.txt::starlette::version_change,NigelWilliamUOP/Systems-Policy-and-Practice#2,NigelWilliamUOP/Systems-Policy-and-Practice,https://github.com/NigelWilliamUOP/Systems-Policy-and-Practice/pull/2,2026-06-04T06:42:31Z,aidev_agent:devin,requirements.txt,starlette,==0.41.3,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,2026-05-28T15:10:01Z,aidev_agent:devin,langchain-agentic-ai-sample/requirements.txt,langchain,==0.3.25,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain-openai::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,2026-05-28T15:10:01Z,aidev_agent:devin,langchain-agentic-ai-sample/requirements.txt,langchain-openai,==0.3.18,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::langchain-community::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,2026-05-28T15:10:01Z,aidev_agent:devin,langchain-agentic-ai-sample/requirements.txt,langchain-community,==0.3.24,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::streamlit::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,2026-05-28T15:10:01Z,aidev_agent:devin,langchain-agentic-ai-sample/requirements.txt,streamlit,==1.45.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16::langchain-agentic-ai-sample/requirements.txt::python-dotenv::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#16,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/16,2026-05-28T15:10:01Z,aidev_agent:devin,langchain-agentic-ai-sample/requirements.txt,python-dotenv,==1.1.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
vaishnavigar/Traffic-Detection-Model#2::requirements.txt::imgaug::add,vaishnavigar/Traffic-Detection-Model#2,vaishnavigar/Traffic-Detection-Model,https://github.com/vaishnavigar/Traffic-Detection-Model/pull/2,2026-06-01T13:49:44Z,aidev_agent:devin,requirements.txt,imgaug,==0.4.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langgraph::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,2026-05-28T15:41:54Z,aidev_agent:devin,langgraph-agentic-ai-sample/requirements.txt,langgraph,==0.4.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langchain::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,2026-05-28T15:41:54Z,aidev_agent:devin,langgraph-agentic-ai-sample/requirements.txt,langchain,==0.3.25,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::langchain-openai::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,2026-05-28T15:41:54Z,aidev_agent:devin,langgraph-agentic-ai-sample/requirements.txt,langchain-openai,==0.3.18,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::streamlit::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,2026-05-28T15:41:54Z,aidev_agent:devin,langgraph-agentic-ai-sample/requirements.txt,streamlit,==1.45.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17::langgraph-agentic-ai-sample/requirements.txt::python-dotenv::add,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework#17,Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework,https://github.com/Cognition-Partner-Workshops-mirror/ts-python-abinitio-etl-framework/pull/17,2026-05-28T15:41:54Z,aidev_agent:devin,langgraph-agentic-ai-sample/requirements.txt,python-dotenv,==1.1.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
dekatz/attendance-tracker#1::requirements.txt::pillow::version_change,dekatz/attendance-tracker#1,dekatz/attendance-tracker,https://github.com/dekatz/attendance-tracker/pull/1,2026-06-13T17:13:49Z,aidev_agent:devin,requirements.txt,pillow,==12.2.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Vaishnavi-D-Github/FIR-Crime-Detection#1::requirements.txt::flask::add,Vaishnavi-D-Github/FIR-Crime-Detection#1,Vaishnavi-D-Github/FIR-Crime-Detection,https://github.com/Vaishnavi-D-Github/FIR-Crime-Detection/pull/1,2026-05-15T01:13:24Z,aidev_agent:devin,requirements.txt,flask,==3.1.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
nikitahotkolesnikov2022-cmd/voice-to-text-bot#1::requirements.txt::python-dotenv::add,nikitahotkolesnikov2022-cmd/voice-to-text-bot#1,nikitahotkolesnikov2022-cmd/voice-to-text-bot,https://github.com/nikitahotkolesnikov2022-cmd/voice-to-text-bot/pull/1,2026-05-21T11:53:43Z,aidev_agent:devin,requirements.txt,python-dotenv,==1.0.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
amirhashmilive/LOKI-Windows-Agent#2::requirements.txt::pillow::add,amirhashmilive/LOKI-Windows-Agent#2,amirhashmilive/LOKI-Windows-Agent,https://github.com/amirhashmilive/LOKI-Windows-Agent/pull/2,2026-05-27T05:43:41Z,aidev_agent:devin,requirements.txt,Pillow,==10.2.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Partner-Workshops/otterworks#324::services/search-service/requirements.txt::urllib3::version_change,Cognition-Partner-Workshops/otterworks#324,Cognition-Partner-Workshops/otterworks,https://github.com/Cognition-Partner-Workshops/otterworks/pull/324,2026-06-05T04:27:12Z,aidev_agent:devin,services/search-service/requirements.txt,urllib3,==1.26.17,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2::requirements.txt::langchain::version_change,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT,https://github.com/Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT/pull/2,2026-05-28T06:36:18Z,aidev_agent:devin,requirements.txt,langchain,==0.3.30,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2::requirements.txt::langchain-openai::add,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT,https://github.com/Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT/pull/2,2026-05-28T06:36:18Z,aidev_agent:devin,requirements.txt,langchain-openai,==0.3.35,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2::requirements.txt::langchain-text-splitters::version_change,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT#2,Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT,https://github.com/Itsmesrinu/AI-POWERED-MEDICARE-CHATBOT/pull/2,2026-05-28T06:36:18Z,aidev_agent:devin,requirements.txt,langchain-text-splitters,==0.3.11,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
sapnak617/Hackathon_InnoBors#2::requirements.txt::streamlit::add,sapnak617/Hackathon_InnoBors#2,sapnak617/Hackathon_InnoBors,https://github.com/sapnak617/Hackathon_InnoBors/pull/2,2026-04-17T09:37:24Z,aidev_agent:devin,requirements.txt,streamlit,==1.43.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
sapnak617/Hackathon_InnoBors#2::requirements.txt::nltk::add,sapnak617/Hackathon_InnoBors#2,sapnak617/Hackathon_InnoBors,https://github.com/sapnak617/Hackathon_InnoBors/pull/2,2026-04-17T09:37:24Z,aidev_agent:devin,requirements.txt,nltk,==3.9.1,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
cmangone8520/appSecPeerReviewer#1::requirements-extra.txt::requests::add,cmangone8520/appSecPeerReviewer#1,cmangone8520/appSecPeerReviewer,https://github.com/cmangone8520/appSecPeerReviewer/pull/1,2026-04-25T05:36:21Z,aidev_agent:devin,requirements-extra.txt,requests,==2.19.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
cmangone8520/appSecPeerReviewer#1::requirements-extra.txt::jinja2::add,cmangone8520/appSecPeerReviewer#1,cmangone8520/appSecPeerReviewer,https://github.com/cmangone8520/appSecPeerReviewer/pull/1,2026-04-25T05:36:21Z,aidev_agent:devin,requirements-extra.txt,jinja2,==2.10,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
cmangone8520/appSecPeerReviewer#1::requirements-extra.txt::pyyaml::add,cmangone8520/appSecPeerReviewer#1,cmangone8520/appSecPeerReviewer,https://github.com/cmangone8520/appSecPeerReviewer/pull/1,2026-04-25T05:36:21Z,aidev_agent:devin,requirements-extra.txt,pyyaml,==5.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Devin-Workshop-temp/timesheet-app#79::ml/requirements.txt::scikit-learn::add,Cognition-Devin-Workshop-temp/timesheet-app#79,Cognition-Devin-Workshop-temp/timesheet-app,https://github.com/Cognition-Devin-Workshop-temp/timesheet-app/pull/79,2026-06-04T15:19:06Z,aidev_agent:devin,ml/requirements.txt,scikit-learn,==1.4.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
Cognition-Devin-Workshop-temp/timesheet-app#79::ml/requirements.txt::flask::add,Cognition-Devin-Workshop-temp/timesheet-app#79,Cognition-Devin-Workshop-temp/timesheet-app,https://github.com/Cognition-Devin-Workshop-temp/timesheet-app/pull/79,2026-06-04T15:19:06Z,aidev_agent:devin,ml/requirements.txt,flask,==3.0.3,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
telanganareporterbot/telanganareporters#8::keygenius-pro/backend/requirements.txt::lxml::add,telanganareporterbot/telanganareporters#8,telanganareporterbot/telanganareporters,https://github.com/telanganareporterbot/telanganareporters/pull/8,2026-05-26T19:24:02Z,aidev_agent:devin,keygenius-pro/backend/requirements.txt,lxml,==5.3.0,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
telanganareporterbot/telanganareporters#8::keygenius-pro/backend/requirements.txt::python-multipart::add,telanganareporterbot/telanganareporters#8,telanganareporterbot/telanganareporters,https://github.com/telanganareporterbot/telanganareporters/pull/8,2026-05-26T19:24:02Z,aidev_agent:devin,keygenius-pro/backend/requirements.txt,python-multipart,==0.0.20,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
JPL-Devin/venue-agent#1::requirements.txt::pytest::add,JPL-Devin/venue-agent#1,JPL-Devin/venue-agent,https://github.com/JPL-Devin/venue-agent/pull/1,2026-04-01T21:45:13Z,aidev_agent:devin,requirements.txt,pytest,==9.0.2,add,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),
LuaxY/superset#16::requirements/base.txt::cryptography::version_change,LuaxY/superset#16,LuaxY/superset,https://github.com/LuaxY/superset/pull/16,2026-06-04T07:37:53Z,aidev_agent:devin,requirements/base.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
LuaxY/superset#16::requirements/development.txt::cryptography::version_change,LuaxY/superset#16,LuaxY/superset,https://github.com/LuaxY/superset/pull/16,2026-06-04T07:37:53Z,aidev_agent:devin,requirements/development.txt,cryptography,==48.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
tadashi0713/superset#1::requirements/base.txt::paramiko::version_change,tadashi0713/superset#1,tadashi0713/superset,https://github.com/tadashi0713/superset/pull/1,2026-06-01T05:18:53Z,aidev_agent:devin,requirements/base.txt,paramiko,==5.0.0,version_change,P3_DIRECT_KNOWN_VULNERABILITY,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),P3_DIRECT_KNOWN_VULNERABILITY
